Date,Team1,Team1_score,Team2,Team2_score,team1_fouls,team2_fouls,team1_yellow_cards,team2_yellow_cards,team1_red_cards,team2_red_cards,team1_offsides,team2_offsides,team1_won_corners,team2_won_corners,team1_saves,team2_saves,team1_possession,team2_possession,team1_shots,team2_shots,team1_avg_wins,team1_avg_draws,team1_avg_gd,team2_avg_wins,team2_avg_draws,team2_avg_gd,team1_lineup,team2_lineup,year
19860621,Brazil,1,France,1,0,0,0,0,0,0,0,0,0,0,0,0,0%,0%,0 (0),0 (0),0.6,0.4,1.4,0.8,0.2,2.0,-- Carlos Gallo_-- Pereira Josimar_-- Nazareth Edinho_-- Cluadio Branco_-- Silva Julio César_-- Sócrates_-- Júnior_-- Ricardo Alemao_-- Elzo Coelho_-- Antonio Careca  _-- Luiz Muller,-- Joel Bats_-- Maxime Bossis_-- Thierry Tusseau_-- Michel Platini  _-- Alain Giresse_-- Manuel Amoros_-- Luis Fernandez_-- Jean Tigana_-- Patrick Battiston_-- Dominique Rocheteau_-- Yannik Stopyra,1986
19860621,Germany FR,0,Mexico,0,0,0,3,5,1,1,0,0,0,0,0,0,0%,0%,0 (0),0 (0),0.6,0.4,1.4,0.8,0.2,2.0,-- Harald Schumacher_-- Andreas Brehme_-- Hans Briegel_-- Karlheinz Förster  _-- Ditman Jakobs_-- Lothar Matthäus  _-- Klaus Allofs  _-- Félix Magath_-- Thomas Berthold  _-- Norbert Eder_-- Karl-Heinz Rummenigge,"-- Pablo Larios_-- Fernando Quirarte  _-- Paul Servin  _-- Javier Aguirre  
 _-- Félix Cruz_-- Manuel Negrete_-- Tomas Boy_-- Carlos Muñoz_-- Rafael Amador Flores_-- Miguel España_-- Hugo Sánchez  ",1986
19860622,Argentina,2,England,1,0,0,1,1,0,0,0,0,0,0,0,0,0%,0%,0 (0),0 (0),0.6,0.4,1.4,0.8,0.2,2.0,"-- Nery Pumpido_-- Oscar Ruggeri_-- José Brown_-- Julio Olarticoechea_-- José Luis Cuciuffo_-- Diego Maradona  
 _-- Jorge Burruchaga_-- Sergio Batista  _-- Ricardo Giusti_-- Héctor Enrique_-- Jorge Valdano",-- Peter Shilton_-- Terry Butcher_-- Kenny Sansom_-- Glenn Hoddle_-- Gary Stevens_-- Terry Fenwick  _-- Steve Hodge_-- Peter Reid_-- Trevor Steven_-- Gary Lineker  _-- Peter Beardsley,1986
19860622,Spain,1,Belgium,1,0,0,2,2,0,0,0,0,0,0,0,0,0%,0%,0 (0),0 (0),0.6,0.4,1.4,0.8,0.2,2.0,-- Andoni Zubizarreta_-- Ramón Caldere  _-- José Antonio Camacho_-- Julio Alberto Moreno_-- Tomas Renones  _-- Miguel Chendo_-- Ricardo Gallego_-- Emilio Butragueño_-- Julio Salinas_-- Víctor Muñoz_-- Michel,-- Jean Pfaff_-- Stephane Demol  _-- Patrick Vervoort_-- George Grun  _-- Erik Gerets_-- Michel Renquin_-- Enzo Scifo_-- Frank Vercauteren_-- Nico Claesen_-- Daniel Veyt_-- Jan Ceulemans  ,1986
19860625,Argentina,2,Belgium,0,0,0,1,1,0,0,0,0,0,0,0,0,0%,0%,0 (0),0 (0),0.6,0.4,1.4,0.8,0.2,2.0,"-- Nery Pumpido_-- Oscar Ruggeri_-- José Brown_-- Julio Olarticoechea_-- José Luis Cuciuffo_-- Diego Maradona  
 _-- Jorge Burruchaga_-- Sergio Batista_-- Ricardo Giusti_-- Héctor Enrique_-- Jorge Valdano  ",-- Jean Pfaff_-- Stephane Demol_-- Patrick Vervoort_-- George Grun_-- Erik Gerets_-- Michel Renquin_-- Enzo Scifo_-- Frank Vercauteren_-- Nico Claesen_-- Daniel Veyt  _-- Jan Ceulemans,1986
19860625,France,0,Germany FR,2,0,0,1,1,0,0,0,0,0,0,0,0,0%,0%,0 (0),0 (0),0.6,0.4,1.4,0.8,0.2,2.0,-- Joel Bats_-- Maxime Bossis_-- William Ayache_-- Michel Platini_-- Alain Giresse_-- Manuel Amoros_-- Luis Fernandez  _-- Jean Tigana_-- Bruno Bellone_-- Patrick Battiston_-- Yannik Stopyra,-- Harald Schumacher_-- Andreas Brehme  _-- Hans Briegel_-- Karlheinz Förster_-- Ditman Jakobs_-- Lothar Matthäus_-- Klaus Allofs_-- Félix Magath  _-- Norbert Eder_-- Wolfang Rolff_-- Karl-Heinz Rummenigge,1986
19860628,France,4,Belgium,2,0,0,0,1,0,0,0,0,0,0,0,0,0%,0%,0 (0),0 (0),0.6,0.4,1.4,0.8,0.2,2.0,-- Philippe Vercruysse_-- Michel Bibard_-- Albert Rust_-- Bernard Genghini  _-- Manuel Amoros  _-- Jean Tigana_-- Bruno Bellone_-- Jean Ferreri  _-- Patrick Battiston_-- Yvon Le Roux_-- Jean Papin  ,-- Jean Pfaff  _-- Stephane Demol_-- Patrick Vervoort_-- George Grun_-- Erik Gerets_-- Michel Renquin_-- Enzo Scifo_-- Raymond Mommens_-- Nico Claesen  _-- Daniel Veyt_-- Jan Ceulemans  ,1986
19860629,Argentina,3,Germany FR,2,0,0,4,2,0,0,0,0,0,0,0,0,0%,0%,0 (0),0 (0),0.6,0.4,1.4,0.8,0.2,2.0,-- Nery Pumpido  _-- Oscar Ruggeri_-- José Brown  _-- Julio Olarticoechea  _-- José Luis Cuciuffo_-- Diego Maradona  _-- Jorge Burruchaga  _-- Sergio Batista_-- Ricardo Giusti_-- Héctor Enrique  _-- Jorge Valdano  ,-- Harald Schumacher_-- Andreas Brehme_-- Hans Briegel  _-- Karlheinz Förster_-- Ditman Jakobs_-- Lothar Matthäus  _-- Klaus Allofs_-- Félix Magath_-- Thomas Berthold_-- Norbert Eder_-- Karl-Heinz Rummenigge  ,1986
19820613,Argentina,0,Belgium,1,0,0,1,1,0,0,0,0,0,0,0,0,0%,0%,0 (0),0 (0),0.6,0.4,1.4,0.8,0.2,2.0,-- Ubaldo Fillol_-- Daniel Alberto Passarella_-- Alberto Tarantini_-- Luis Galván_-- Jorge Olguín_-- Diego Maradona_-- Osvaldo Ardiles_-- Américo Gallego_-- Ricardo Bertoni  _-- Mario Kempes_-- Ramón Díaz,-- Jean Pfaff_-- Marc Baecke_-- Maurice De Schrijver_-- Erik Gerets_-- Luc Millecamps  _-- Ludo Coeck_-- Alexandre Czerniatynski_-- Guy Vandersmissen_-- Frank Vercauteren_-- Erwin Vandenbergh  _-- Jan Ceulemans,1982
19820614,Brazil,2,Soviet Union,1,0,0,0,0,0,0,0,0,0,0,0,0,0%,0%,0 (0),0 (0),0.6,0.4,1.4,0.8,0.2,2.0,--_-- Oscar Bernardi_-- Jesús Paulo Isidoro_-- Zico_-- Sócrates  _-- Falcão_-- Júnior_-- José Dirceu_-- Assis Eder  _-- Sergio Serginho_-- Luiz Luisinho,-- Rinat Dassaiev_-- Sergey Baltacha_-- Alexandr Chivadze_-- Anatoli Demianenko_-- Tengiz Sulakvelidze_-- Andrei Bal  _-- Vladimir Bessonov_-- Sergei Daraselia_-- Oleg Blokhin_-- Yuri Gavrilov_-- Ramaz Shengelia,1982
19820614,Italy,0,Poland,0,0,0,2,1,0,0,0,0,0,0,0,0,0%,0%,0 (0),0 (0),0.6,0.4,1.4,0.8,0.2,2.0,-- Dino Zoff_-- Antonio Cabrini_-- Claudio Gentile_-- Gaetano Scirea  _-- Fulvio Collovati_-- Marco Tardelli_-- Giancarlo Antognoni_-- Giampiero Marini  _-- Paolo Rossi_-- Bruno Conti_-- Francesco Graziani,-- Jozef Mlynarczyk_-- Stefan Majewski_-- Wladyslaw Zmuda_-- Jan Jalocha_-- Grzegorz Lato_-- Andrzej Buncol_-- Pawel Janas_-- Waldemar Matysik_-- Zbigniew Boniek  _-- Wlodzimierz Smolarek_-- Andrzej Iwan,1982
19820615,Hungary,10,El Salvador,1,0,0,2,0,0,0,0,0,0,0,0,0,0%,0%,0 (0),0 (0),0.6,0.4,1.4,0.8,0.2,2.0,"-- Ferenc Meszaros_-- Joszef Toth  _-- Gyoyo Martos_-- Imre Garaba_-- Laszlo Bálint_-- Tibor Nyilasi  
  _-- Sandor Mueller_-- San Sallai_-- Laszlo Fazekas  
  _-- Gabor Poloskei  _-- Andreas Torocsik",-- Luis Mora_-- Mario Castillo_-- Francisco Jovel_-- Carlos Recinos_-- Jaime Rodríguez_-- José Huezo_-- José Rivas_-- José Rugamas_-- Joaquín Ventura_-- Jorge González_-- Francisco Hernández,1982
19820615,Peru,0,Cameroon,0,0,0,0,1,0,0,0,0,0,0,0,0,0%,0%,0 (0),0 (0),0.6,0.4,1.4,0.8,0.2,2.0,-- Ramón Quiroga_-- Rubén Díaz_-- Jaime Duarte_-- Jorge Olaechea_-- Salvador Salguero_-- Teofilo Cubillas_-- César Cueto_--_-- Germán Leguia_-- Juan Oblitas_-- Julio César Uribe,-- Thomas Nkono  _-- Ibrahim Aoudou_-- Michel Kaham_-- Ephrem Mbom_-- Elie Onana_-- Gregoire Mbida_-- Theophile Abega_-- Emmanuel Kunde_-- René Ndjeya_-- Roger Milla_-- Jacques Nguea,1982
19820615,Scotland,5,New Zealand,2,0,0,0,0,0,0,0,0,0,0,0,0,0%,0%,0 (0),0 (0),0.6,0.4,1.4,0.8,0.2,2.0,"-- Alan Rough_-- Alan Evans_-- Frank Gray_-- Alan Hansen_-- Danny McGrain_-- John Wark  
 _-- Graeme Souness_-- Alan Brazil_-- Gordon Strachan_-- Kenny Dalglish  _-- John Robertson  ",-- Frank Van Hattum_-- Robert Almond_-- Adrian Elrick_-- John Hill_-- Sam Malcomson_-- Steve Sumner  _-- Alan Boath_-- Kenny Cresswell_-- Keith McKay_-- Steve Wooddin  _-- Wynton Rufer,1982
19820617,Chile,0,Austria,1,0,0,1,2,0,0,0,0,0,0,0,0,0%,0%,0 (0),0 (0),0.6,0.4,1.4,0.8,0.2,2.0,-- Mario Osben_-- Elias Figueroa_-- Vladimir Bigorra_-- Lizardo Garrido  _-- René Valenzuela_-- Miguel Neira_-- Eduardo Bonvallet_-- Rodolfo Dubo_-- Gustavo Moscoso_-- Carlos Caszely_-- Patricio Yañez,-- Friedrich Koncilia_-- Erich Obermayer_-- Josef Degeorgi  _-- Bernd Krauss_-- Reinhold Hintermaier_-- Bruno Pezzey_-- Herbert Prohaska_-- Roland Hattenberger  _-- Hans Krankl_-- Walter Schachner  _-- Heribert Weber,1982
19820617,Czechoslovakia,1,Kuwait,1,0,0,0,0,0,0,0,0,0,0,0,0,0%,0%,0 (0),0 (0),0.6,0.4,1.4,0.8,0.2,2.0,-- Zdenek Hruska_-- Jozef Barmos_-- Jan Fiala_-- Ladislav Jurkemik_-- Jozef Kukucka_-- Antonin Panenka  _-- Jan Berger_-- Petr Janecka_-- Tomas Kriz_-- Znedek Nehoda_-- Ladislav Vizek,-- Ahmad Al Tarabulsi_-- Waleed Al Mubarak_-- Abdullah Ma Yoof_-- Mahboub Mubarak_-- Naeem Mubarak_-- Abdullah Al Buloushi_-- Mohammed Ahmed_-- Abdul Al Anbari_-- Saed Al Houti_-- Faisal Al Dakhil  _-- Jasem Sultan,1982
19820617,Yugoslavia,0,Northern Ireland,0,0,0,0,1,0,0,0,0,0,0,0,0,0%,0%,0 (0),0 (0),0.6,0.4,1.4,0.8,0.2,2.0,-- Dragan Pantelic_-- Milos Hristic_--_-- Nenad Stojkovic_-- Velimir Zajec_-- Ivica Surjak_-- Ivan Gudelj_-- Edhem Sljivo_-- Safet Susic_-- Vladimir Petrovic_-- Zlatko Vujovic,-- Patrick Jennings_-- Malachy Donaghy_-- John McClelland_-- Christopher Nicholl_-- James Nicholl_-- Gerald Armstrong_-- Samuel McIlroy_-- Hugh O`Neill_-- Norman Whiteside  _-- William Hamilton_-- David McCreery,1982
19820618,Argentina,4,Hungary,1,0,0,0,0,0,0,0,0,0,0,0,0,0%,0%,0 (0),0 (0),0.6,0.4,1.4,0.8,0.2,2.0,"-- Ubaldo Fillol_-- Daniel Alberto Passarella_-- Alberto Tarantini_-- Luis Galván_-- Jorge Olguín_  -- Osvaldo Ardiles_-- Diego Maradona  
 _-- Osvaldo Ardiles  _-- Américo Gallego_-- Ricardo Bertoni  _-- Mario Kempes_-- Jorge Valdano",-- Ferenc Meszaros_-- Joszef Toth_-- Gyoyo Martos_-- Imre Garaba_-- Laszlo Bálint_-- Tibor Nyilasi_--_-- San Sallai_-- Tibor Rab_-- Laszlo Fazekas_-- Laszlo Kiss,1982
19820618,Brazil,4,Scotland,1,0,0,0,0,0,0,0,0,0,0,0,0,0%,0%,0 (0),0 (0),0.6,0.4,1.4,0.8,0.2,2.0,--_-- Oscar Bernardi  _-- José Leandro_-- Zico  _-- Sócrates_-- Falcão  _-- Júnior_-- Antonio Toninho Cerezo_-- Assis Eder  _-- Sergio Serginho_-- Luiz Luisinho,-- Alan Rough_-- David Narey  _-- Frank Gray_-- Alan Hansen_--_-- John Wark_-- Graeme Souness_-- Asa Hartford_-- Gordon Strachan_-- Steve Archibald_-- John Robertson,1982
19820618,Italy,1,Peru,1,0,0,1,1,0,0,0,0,0,0,0,0,0%,0%,0 (0),0 (0),0.6,0.4,1.4,0.8,0.2,2.0,-- Dino Zoff_-- Antonio Cabrini_-- Claudio Gentile_-- Gaetano Scirea_-- Fulvio Collovati_-- Marco Tardelli  _-- Giancarlo Antognoni_-- Giampiero Marini_-- Paolo Rossi_-- Bruno Conti  _-- Francesco Graziani,-- Ramón Quiroga_-- Rubén Díaz  _-- Jaime Duarte  _-- Jorge Olaechea_-- Salvador Salguero_-- Teofilo Cubillas_-- César Cueto_--_-- Gerónimo Barbadillo_-- Juan Oblitas_-- Julio César Uribe,1982
19820619,Belgium,1,El Salvador,0,0,0,0,2,0,0,0,0,0,0,0,0,0%,0%,0 (0),0 (0),0.6,0.4,1.4,0.8,0.2,2.0,-- Jean Pfaff_-- Marc Baecke_-- Erik Gerets_-- Luc Millecamps_-- Walter Meeuws_-- Ludo Coeck  _-- Alexandre Czerniatynski_-- Guy Vandersmissen_-- Frank Vercauteren_-- Erwin Vandenbergh_-- Jan Ceulemans,-- Luis Mora_-- Francisco Jovel_-- Carlos Recinos_-- Jaime Rodríguez_-- Francisco Osorto  _-- Luis Ramírez_-- José Huezo_-- José Rivas_-- Joaquín Ventura_-- Jorge González_-- Ramón Fagoana  ,1982
19820619,Poland,0,Cameroon,0,0,0,1,2,0,0,0,0,0,0,0,0,0%,0%,0 (0),0 (0),0.6,0.4,1.4,0.8,0.2,2.0,-- Jozef Mlynarczyk_-- Stefan Majewski_-- Wladyslaw Zmuda_-- Jan Jalocha_-- Grzegorz Lato_-- Andrzej Buncol_-- Pawel Janas_-- Andrzej Palasz  _-- Zbigniew Boniek_-- Wlodzimierz Smolarek_-- Andrzej Iwan,-- Thomas Nkono_-- Ibrahim Aoudou  _-- Michel Kaham_-- Ephrem Mbom_-- Elie Onana_-- Gregoire Mbida_-- Theophile Abega_-- Emmanuel Kunde_-- René Ndjeya_-- Roger Milla  _-- Jacques Nguea,1982
19820619,Soviet Union,3,New Zealand,0,0,0,0,0,0,0,0,0,0,0,0,0,0%,0%,0 (0),0 (0),0.6,0.4,1.4,0.8,0.2,2.0,-- Rinat Dassaiev_-- Sergey Baltacha  _-- Alexandr Chivadze_-- Anatoli Demianenko_-- Tengiz Sulakvelidze_-- Andrei Bal_-- Vladimir Bessonov_-- Sergei Daraselia_-- Oleg Blokhin  _-- Yuri Gavrilov  _-- Ramaz Shengelia,-- Frank Van Hattum_-- Adrian Elrick_-- Duncan Cole_-- Ricky Herbert_-- Steve Sumner_-- Alan Boath_-- Kenny Cresswell_-- Keith McKay_-- Glen Dods_-- Steve Wooddin_-- Wynton Rufer,1982
19820620,England,2,Czechoslovakia,0,0,0,0,1,0,0,0,0,0,0,0,0,0%,0%,0 (0),0 (0),0.6,0.4,1.4,0.8,0.2,2.0,-- Peter Shilton_-- Terry Butcher_-- Mick Mills_-- Kenny Sansom_-- Phil Thompson_-- Bryan Robson_-- Graham Rix_-- Ray Wilkins_-- Paul Mariner_-- Trevor Francis  _-- Steve Coppell,-- Jan Fiala_-- Jozef Barmos   OG_-- Ladislav Jurkemik_-- Stanislav Seman_-- Jan Berger_-- Petr Janecka_-- Libor Radimec_-- Rotislav Vojacek_-- Znedek Nehoda_-- Ladislav Vizek_-- Pavel Chaloupka  ,1982
19820620,Germany FR,4,Chile,1,0,0,0,2,0,0,0,0,0,0,0,0,0%,0%,0 (0),0 (0),0.6,0.4,1.4,0.8,0.2,2.0,"-- Harald Schumacher_-- Manfred Kaltz_-- Ilrich Stielike_-- Hans Briegel_-- Karlheinz Förster_-- Paul Breitner_-- Wolfgang Dremmler_-- Félix Magath_-- Karl-Heinz Rummenigge  
  _-- Horst Hrubesch_-- Pierre Littbarski",-- Mario Osben_-- Elias Figueroa_-- Vladimir Bigorra_-- René Valenzuela_-- Mario Galindo_-- Eduardo Bonvallet_-- Rodolfo Dubo  _-- Mario Soto_-- Gustavo Moscoso  _-- Patricio Yañez_-- Miguel Gamboa  ,1982
19820620,Spain,2,Yugoslavia,1,0,0,1,2,0,0,0,0,0,0,0,0,0%,0%,0 (0),0 (0),0.6,0.4,1.4,0.8,0.2,2.0,-- Luis Arconada_-- José Alexanco_-- José Antonio Camacho_-- Rafael Gordillo  _-- Miguel Tendillo_-- Jesús Zamora_-- Carlos Santillana_-- Miguel Alonso_-- José Sánchez_--_-- Juan Juanito  ,-- Dragan Pantelic_--_-- Nenad Stojkovic  _-- Velimir Zajec_-- Zlatko Krmpotic_-- Ivica Surjak_-- Ivan Gudelj  _-- Edhem Sljivo  _-- Safet Susic_-- Vladimir Petrovic_-- Zlatko Vujovic,1982
19820621,Algeria,0,Austria,2,0,0,1,0,0,0,0,0,0,0,0,0,0%,0%,0 (0),0 (0),0.6,0.4,1.4,0.8,0.2,2.0,-- Mehdi Cerbah_-- Mahmoud Guendouz_-- Nouredine Kourichi_-- Fawsi Mansouri  _-- Chaabane Merzekane_-- Lakdhar Belluomi_-- Mustapha Dahleb_-- Ali Fergani_-- Djamel Zidane_-- Rabah Madjer_-- Salah Assad,-- Friedrich Koncilia_-- Erich Obermayer_-- Josef Degeorgi_-- Bernd Krauss_-- Ernst Baumeister_-- Reinhold Hintermaier_-- Bruno Pezzey_-- Herbert Prohaska_-- Roland Hattenberger_-- Hans Krankl  _-- Walter Schachner  ,1982
19820621,France,4,Kuwait,1,0,0,1,2,0,0,0,0,0,0,0,0,0%,0%,0 (0),0 (0),0.6,0.4,1.4,0.8,0.2,2.0,-- Jean Ettori_-- Maxime Bossis  _-- Didier Six  _-- Marius Tresor_-- Gerard Janvion_-- Michel Platini  _-- Bernard Genghini  _-- Alain Giresse_-- Manuel Amoros  _-- Benard Lacombe_-- Gerard Soler,-- Ahmad Al Tarabulsi_-- Waleed Al Mubarak_-- Abdullah Ma Yoof_-- Mahboub Mubarak_-- Naeem Mubarak_-- Abdullah Al Buloushi  _-- Mohammed Ahmed_-- Abdul Al Anbari  _-- Saed Al Houti_-- Faisal Al Dakhil_-- Jasem Sultan,1982
19820621,Honduras,1,Northern Ireland,1,0,0,0,0,0,0,0,0,0,0,0,0,0%,0%,0 (0),0 (0),0.6,0.4,1.4,0.8,0.2,2.0,-- Julio Arzu_-- Allan Costly_-- César Gutiérrez_-- Jaime Villegas_-- Juan Cruz_-- Héctor Zelaya_-- Ramón Maradiaga_-- Prudencio Norales_-- Gilberto Yearwood_-- Porfirio Bentancourt_-- José Figueroa,-- Patrick Jennings_-- Malachy Donaghy_-- John McClelland_-- Christopher Nicholl_-- James Nicholl_-- Gerald Armstrong  _-- Samuel McIlroy_-- Hugh O`Neill_-- Norman Whiteside_-- William Hamilton_-- David McCreery,1982
19820623,Argentina,2,El Salvador,0,0,0,2,3,0,0,0,0,0,0,0,0,0%,0%,0 (0),0 (0),0.6,0.4,1.4,0.8,0.2,2.0,-- Ubaldo Fillol_-- Daniel Alberto Passarella  _  -- Daniel Passarella_-- Alberto Tarantini_-- Luis Galván_-- Jorge Olguín  _-- Diego Maradona_-- Osvaldo Ardiles_-- Américo Gallego  _-- Ricardo Bertoni  _-- Mario Kempes_-- Gabriel Calderón,-- Luis Mora_-- Francisco Jovel_-- Carlos Recinos  _-- Jaime Rodríguez_-- Francisco Osorto  _-- Luis Ramírez  _-- José Huezo_-- José Rivas_-- José Rugamas_-- Joaquín Ventura_-- Jorge González,1982
19820623,Brazil,4,New Zealand,0,0,0,0,0,0,0,0,0,0,0,0,0,0%,0%,0 (0),0 (0),0.6,0.4,1.4,0.8,0.2,2.0,"--_-- Oscar Bernardi_-- José Leandro_-- Zico  
 _-- Sócrates_-- Falcão  _-- Júnior_-- Antonio Toninho Cerezo_-- Assis Eder_-- Sergio Serginho  _-- Luiz Luisinho",-- Frank Van Hattum_-- Robert Almond_-- Adrian Elrick_-- Ricky Herbert_-- Steve Sumner_-- Alan Boath_-- Kenny Cresswell_-- Keith McKay_-- Glen Dods_-- Steve Wooddin_-- Wynton Rufer,1982
19820623,Italy,1,Cameroon,1,0,0,1,1,0,0,0,0,0,0,0,0,0%,0%,0 (0),0 (0),0.6,0.4,1.4,0.8,0.2,2.0,-- Dino Zoff_-- Antonio Cabrini_-- Claudio Gentile_-- Gaetano Scirea_-- Fulvio Collovati_-- Marco Tardelli_-- Giancarlo Antognoni  _-- Gabriele Oriali_-- Paolo Rossi_-- Bruno Conti_-- Francesco Graziani  ,-- Thomas Nkono_-- Ibrahim Aoudou_-- Michel Kaham_-- Ephrem Mbom_-- Elie Onana_-- Gregoire Mbida  _-- Theophile Abega_-- Emmanuel Kunde_-- René Ndjeya  _-- Roger Milla_-- Jean Tokoto,1982
19820624,Algeria,3,Chile,2,0,0,0,0,0,0,0,0,0,0,0,0,0%,0%,0 (0),0 (0),0.6,0.4,1.4,0.8,0.2,2.0,"-- Mehdi Cerbah_-- Mahmoud Guendouz_-- Nouredine Kourichi_-- Fawsi Mansouri_-- Chaabane Merzekane_-- Abdelmadjid Bourebbou_-- Tedj Bensaoula  _-- Ali Fergani_-- Salah Larbes_-- Rabah Madjer_-- Salah Assad  
 ",-- Mario Osben_-- Elias Figueroa_-- Vladimir Bigorra_-- René Valenzuela_-- Mario Galindo_-- Miguel Neira  _-- Eduardo Bonvallet_-- Rodolfo Dubo_-- Gustavo Moscoso_-- Carlos Caszely_-- Patricio Yañez,1982
19820624,France,1,Czechoslovakia,1,0,0,1,1,0,1,0,0,0,0,0,0,0%,0%,0 (0),0 (0),0.6,0.4,1.4,0.8,0.2,2.0,-- Jean Ettori_-- Maxime Bossis_-- Didier Six  _-- Marius Tresor_-- Gerard Janvion_-- Michel Platini_-- Bernard Genghini_-- Alain Giresse_-- Manuel Amoros  _-- Benard Lacombe_-- Gerard Soler,-- Karel Stromsik_-- Jozef Barmos_-- Jan Fiala_-- Petr Janecka_-- Tomas Kriz_-- Libor Radimec_-- Rotislav Vojacek_-- Premysl Bicovsky_-- Frantisek Stambacher_-- Znedek Nehoda_-- Ladislav Vizek  ,1982
19820624,Honduras,0,Yugoslavia,1,0,0,1,1,1,0,0,0,0,0,0,0,0%,0%,0 (0),0 (0),0.6,0.4,1.4,0.8,0.2,2.0,-- Julio Arzu_-- José Bulnez_-- Allan Costly_-- Jaime Villegas_-- Juan Cruz_-- Domingo Droumond_-- Héctor Zelaya_-- Ramón Maradiaga  _-- Gilberto Yearwood  _-- Porfirio Bentancourt_-- José Figueroa,-- Dragan Pantelic_--_-- Nenad Stojkovic_-- Velimir Zajec_-- Zlatko Krmpotic  _-- Ivica Surjak_-- Ivan Gudelj_-- Edhem Sljivo_-- Safet Susic_-- Vladimir Petrovic  _-- Zlatko Vujovic,1982
19820625,England,1,Kuwait,0,0,0,1,1,0,0,0,0,0,0,0,0,0%,0%,0 (0),0 (0),0.6,0.4,1.4,0.8,0.2,2.0,-- Peter Shilton_-- Mick Mills_-- Phil Thompson_-- Steve Foster_-- Glenn Hoddle_-- Graham Rix_-- Ray Wilkins_-- Phil Neal_-- Paul Mariner  _-- Trevor Francis  _-- Steve Coppell,-- Abdul Al Buloushi Mahamed_-- Ahmad Al Tarabulsi_-- Waleed Al Mubarak_-- Abdullah Ma Yoof_-- Mahboub Mubarak_-- Naeem Mubarak  _-- Abdul Al Anbari_-- Saed Al Houti_-- Fathi Marzouq_-- Faisal Al Dakhil_-- Yousef Al Suwaayed,1982
19820625,Germany FR,1,Austria,0,0,0,0,2,0,0,0,0,0,0,0,0,0%,0%,0 (0),0 (0),0.6,0.4,1.4,0.8,0.2,2.0,-- Harald Schumacher_-- Manfred Kaltz_-- Ilrich Stielike_-- Hans Briegel_-- Karlheinz Förster_-- Paul Breitner_-- Wolfgang Dremmler_-- Félix Magath_-- Karl-Heinz Rummenigge_-- Horst Hrubesch  _-- Pierre Littbarski,-- Friedrich Koncilia_-- Erich Obermayer_-- Josef Degeorgi_-- Bernd Krauss_-- Reinhold Hintermaier  _-- Bruno Pezzey_-- Herbert Prohaska_-- Roland Hattenberger_-- Hans Krankl_-- Walter Schachner  _-- Heribert Weber,1982
19820625,Northern Ireland,1,Spain,0,0,0,2,1,1,0,0,0,0,0,0,0,0%,0%,0 (0),0 (0),0.6,0.4,1.4,0.8,0.2,2.0,-- Patrick Jennings_-- Malachy Donaghy  _-- John McClelland_-- Christopher Nicholl_-- James Nicholl_-- Gerald Armstrong  _-- Samuel McIlroy  _-- Hugh O`Neill_-- Norman Whiteside_-- William Hamilton  _-- David McCreery,-- Luis Arconada_-- José Alexanco_-- José Antonio Camacho_-- Rafael Gordillo_-- Miguel Tendillo_-- Enrique Saura_-- Miguel Alonso_-- Jesús Satrustegui_-- José Sánchez_--_-- Juan Juanito  ,1982
19820628,Austria,0,France,1,0,0,1,0,0,0,0,0,0,0,0,0,0%,0%,0 (0),0 (0),0.6,0.4,1.4,0.8,0.2,2.0,-- Friedrich Koncilia_-- Erich Obermayer  _-- Josef Degeorgi_-- Bernd Krauss_-- Reinhold Hintermaier_-- Bruno Pezzey_-- Kurt Jara_-- Herbert Prohaska_-- Roland Hattenberger_-- Hans Krankl_-- Walter Schachner,-- Jean Ettori_-- Maxime Bossis_-- Didier Six_-- Marius Tresor_-- Gerard Janvion_-- Bernard Genghini  _-- Alain Giresse_-- Patrick Battiston_-- Jean Tigana_-- Benard Lacombe_-- Gerard Soler,1982
19820628,Poland,3,Belgium,0,0,0,1,0,0,0,0,0,0,0,0,0,0%,0%,0 (0),0 (0),0.6,0.4,1.4,0.8,0.2,2.0,"-- Jozef Mlynarczyk_-- Janusz Kupcewicz_-- Stefan Majewski_-- Wladyslaw Zmuda_-- Marek Dziuba_-- Grzegorz Lato_-- Andrzej Buncol_-- Pawel Janas_-- Waldemar Matysik_-- Zbigniew Boniek  
  _-- Wlodzimierz Smolarek  ",-- Theo Custers_-- Luc Millecamps_-- Walter Meeuws_-- Gerard Plessers_-- Michel Renquin_-- Wilfried Van Moer_-- Ludo Coeck_-- Alexandre Czerniatynski_-- Frank Vercauteren_-- Erwin Vandenbergh_-- Jan Ceulemans,1982
19820629,Germany FR,0,England,0,0,0,1,0,0,0,0,0,0,0,0,0,0%,0%,0 (0),0 (0),0.6,0.4,1.4,0.8,0.2,2.0,-- Harald Schumacher_-- Manfred Kaltz_-- Ilrich Stielike  _-- Hans Briegel_-- Karlheinz Förster_-- Bernd Förster_-- Paul Breitner_-- Hansi Mueller_-- Wolfgang Dremmler_-- Karl-Heinz Rummenigge_-- Uwe Reinders,-- Peter Shilton_-- Terry Butcher_-- Mick Mills_-- Kenny Sansom_-- Phil Thompson_-- Bryan Robson_-- Graham Rix_-- Ray Wilkins_-- Paul Mariner_-- Trevor Francis_-- Steve Coppell,1982
